Gene stable ID	Transcript stable ID	Protein stable ID	Gene description	Gene name	NCBI gene ID	Gene type
FBgn0034194	FBtr0086982	FBpp0086135	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A1ZAQ4]	CG15611	36930	protein_coding
FBgn0034194	FBtr0086981	FBpp0086134	Uncharacterized protein, isoform A [Source:UniProtKB/TrEMBL;Acc:A1ZAQ4]	CG15611	36930	protein_coding
FBgn0050044	FBtr0113358	FBpp0112270	stanley-cup [Source:FlyBase;Acc:FBgn0050044]	s-cup	36371	protein_coding
FBgn0012010	FBtr0075847	-	transfer RNA:val4:70BCb [Source:FlyBase;Acc:FBgn0012010]	tRNA:V4:70BCb	-	tRNA
FBgn0029810	FBtr0070814	FBpp0070780	GH14380p [Source:UniProtKB/TrEMBL;Acc:Q9W472]	CG12239	31509	protein_coding
FBgn0262806	FBtr0347069	-	-	CR43177	-	pseudogene
FBgn0035696	FBtr0077010	FBpp0076718	Bestrophin 2 [Source:FlyBase;Acc:FBgn0035696]	Best2	38727	protein_coding
FBgn0011758	FBtr0334459	FBpp0306535	BarH1 [Source:FlyBase;Acc:FBgn0011758]	B-H1	32724	protein_coding
FBgn0011758	FBtr0074430	FBpp0074204	BarH1 [Source:FlyBase;Acc:FBgn0011758]	B-H1	32724	protein_coding
FBgn0085194	FBtr0112356	FBpp0111271	HDC02560 [Source:UniProtKB/TrEMBL;Acc:Q6IHH7]	CG34165	5740685	protein_coding
FBgn0085194	FBtr0343707	FBpp0310287	HDC02560 [Source:UniProtKB/TrEMBL;Acc:Q6IHH7]	CG34165	5740685	protein_coding
FBgn0264264	FBtr0332375	-	-	CR43764	-	lincRNA
FBgn0267158	FBtr0346234	-	-	CR45598	-	lincRNA
FBgn0031040	FBtr0344070	FBpp0310501	GEO07531p1 [Source:UniProtKB/TrEMBL;Acc:Q9VWF8]	CG14210	32958	protein_coding
FBgn0031040	FBtr0074740	FBpp0074509	GEO07531p1 [Source:UniProtKB/TrEMBL;Acc:Q9VWF8]	CG14210	32958	protein_coding
FBgn0032790	FBtr0081285	FBpp0080823	GH04973p [Source:UniProtKB/TrEMBL;Acc:Q9VIV6]	CG10194	35231	protein_coding
FBgn0261710	FBtr0332953	FBpp0305169	no circadian temperature entrainment [Source:FlyBase;Acc:FBgn0261710]	nocte	31976	protein_coding
FBgn0261710	FBtr0071461	FBpp0071395	no circadian temperature entrainment [Source:FlyBase;Acc:FBgn0261710]	nocte	31976	protein_coding
FBgn0261710	FBtr0071460	FBpp0071394	no circadian temperature entrainment [Source:FlyBase;Acc:FBgn0261710]	nocte	31976	protein_coding
FBgn0261710	FBtr0307488	FBpp0298823	no circadian temperature entrainment [Source:FlyBase;Acc:FBgn0261710]	nocte	31976	protein_coding
FBgn0082987	FBtr0113515	-	snoRNA:Psi28S-2444 [Source:FlyBase;Acc:FBgn0082987]	snoRNA:Psi28S-2444	-	snoRNA
FBgn0266771	FBtr0345395	-	-	CR45236	-	lincRNA
FBgn0023525	FBtr0342768	FBpp0309620	CG3191, isoform A [Source:UniProtKB/TrEMBL;Acc:Q95R34]	CG3191	31209	protein_coding
FBgn0023525	FBtr0070417	FBpp0070401	CG3191, isoform A [Source:UniProtKB/TrEMBL;Acc:Q95R34]	CG3191	31209	protein_coding
FBgn0028978	FBtr0078235	FBpp0077893	tribbles [Source:FlyBase;Acc:FBgn0028978]	trbl	43999	protein_coding
FBgn0030028	FBtr0071179	FBpp0071127	Companion of reaper [Source:FlyBase;Acc:FBgn0030028]	Corp	31764	protein_coding
FBgn0030028	FBtr0307283	FBpp0298284	Companion of reaper [Source:FlyBase;Acc:FBgn0030028]	Corp	31764	protein_coding
FBgn0085358	FBtr0112531	FBpp0111443	Diedel 3 [Source:FlyBase;Acc:FBgn0085358]	Diedel3	50358	protein_coding
FBgn0085358	FBtr0344305	FBpp0310706	Diedel 3 [Source:FlyBase;Acc:FBgn0085358]	Diedel3	50358	protein_coding
FBgn0052189	FBtr0075163	FBpp0074929	RE39957p [Source:UniProtKB/TrEMBL;Acc:Q8SXZ5]	CG32189	317901	protein_coding
FBgn0052189	FBtr0075163	FBpp0074929	RE39957p [Source:UniProtKB/TrEMBL;Acc:Q8SXZ5]	CG32189	317902	protein_coding
FBgn0040842	FBtr0077163	FBpp0076866	GEO09627p1 [Source:UniProtKB/TrEMBL;Acc:Q9VRK1]	CG15212	50315	protein_coding
FBgn0051575	FBtr0083491	-	transfer RNA:CR31575 [Source:FlyBase;Acc:FBgn0051575]	tRNA:CR31575	-	tRNA
FBgn0037232	FBtr0273009	FBpp0271517	CG9791, isoform D [Source:UniProtKB/TrEMBL;Acc:H1UUI2]	CG9791	40543	protein_coding
FBgn0023395	FBtr0074998	FBpp0074766	Chd3 [Source:FlyBase;Acc:FBgn0023395]	Chd3	40111	protein_coding
FBgn0032003	FBtr0079594	FBpp0079215	CG8349 [Source:UniProtKB/TrEMBL;Acc:Q7KTJ2]	CG8349	34124	protein_coding
FBgn0260996	FBtr0301799	FBpp0291013	-	CG42597	8674090	protein_coding
FBgn0029656	FBtr0070536	FBpp0070511	FI21292p1 [Source:UniProtKB/TrEMBL;Acc:Q9V3N5]	CG10793	31308	protein_coding
FBgn0038262	FBtr0082993	FBpp0082452	-	CG14857	41791	protein_coding
FBgn0031808	FBtr0079255	FBpp0078885	CG9507 [Source:UniProtKB/TrEMBL;Acc:Q9VME3]	CG9507	33892	protein_coding
FBgn0005638	FBtr0072272	FBpp0072179	slow border cells [Source:FlyBase;Acc:FBgn0005638]	slbo	37889	protein_coding
FBgn0005638	FBtr0339359	FBpp0308452	slow border cells [Source:FlyBase;Acc:FBgn0005638]	slbo	37889	protein_coding
FBgn0026878	FBtr0070342	FBpp0070328	CG4325, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9XZS4]	CG4325	31167	protein_coding
FBgn0026878	FBtr0310443	FBpp0302591	CG4325, isoform A [Source:UniProtKB/TrEMBL;Acc:Q9XZS4]	CG4325	31167	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772314	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772129	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	318846	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772096	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772319	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772317	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771893	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772666	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772325	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772211	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	41773	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772708	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772172	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772519	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771947	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771854	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772254	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771908	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772113	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771935	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771938	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3772509	protein_coding
FBgn0053871	FBtr0091875	FBpp0091116	His4:CG33871 [Source:FlyBase;Acc:FBgn0053871]	His4:CG33871	3771941	protein_coding
FBgn0250789	FBtr0332878	FBpp0305100	alpha Spectrin [Source:FlyBase;Acc:FBgn0250789]	alpha-Spec	38231	protein_coding
FBgn0250789	FBtr0332880	FBpp0305102	alpha Spectrin [Source:FlyBase;Acc:FBgn0250789]	alpha-Spec	38231	protein_coding
FBgn0250789	FBtr0072789	FBpp0072672	alpha Spectrin [Source:FlyBase;Acc:FBgn0250789]	alpha-Spec	38231	protein_coding
FBgn0250789	FBtr0332879	FBpp0305101	alpha Spectrin [Source:FlyBase;Acc:FBgn0250789]	alpha-Spec	38231	protein_coding
FBgn0264431	FBtr0332551	-	-	CR43849	-	lincRNA
FBgn0038609	FBtr0083577	FBpp0082998	Nucleoporin 43kD [Source:FlyBase;Acc:FBgn0038609]	Nup43	42209	protein_coding
FBgn0267071	FBtr0346021	-	-	CR45515	-	lincRNA
FBgn0036891	FBtr0074945	FBpp0074713	CG9372 [Source:UniProtKB/TrEMBL;Acc:Q9VW19]	CG9372	40137	protein_coding
FBgn0260475	FBtr0087715	FBpp0086832	SD03412p [Source:UniProtKB/TrEMBL;Acc:Q95R73]	CG30059	246425	protein_coding
FBgn0029525	FBtr0070094	FBpp0070089	LD21943p [Source:UniProtKB/TrEMBL;Acc:Q9I7Z8]	CG18273	30991	protein_coding
FBgn0034866	FBtr0072020	FBpp0071929	Odorant receptor 59c [Source:FlyBase;Acc:FBgn0034866]	Or59c	37716	protein_coding
FBgn0263661	FBtr0310106	-	-	CR43652	-	lincRNA
FBgn0033756	FBtr0110824	FBpp0110121	SD21019p [Source:UniProtKB/TrEMBL;Acc:Q8MQV5]	CG17760	36385	protein_coding
FBgn0034578	FBtr0071545	FBpp0071474	FI16623p1 [Source:UniProtKB/TrEMBL;Acc:Q9W2M9]	CG15653	37388	protein_coding
FBgn0265658	FBtr0340525	-	-	CR44465	-	lincRNA
FBgn0267474	FBtr0346846	-	-	CR45824	-	lincRNA
FBgn0015904	FBtr0300551	FBpp0289778	araucan [Source:FlyBase;Acc:FBgn0015904]	ara	39439	protein_coding
FBgn0015904	FBtr0075908	FBpp0075640	araucan [Source:FlyBase;Acc:FBgn0015904]	ara	39439	protein_coding
FBgn0052643	FBtr0073716	FBpp0073547	-	CG32643	318138	protein_coding
FBgn0027338	FBtr0301189	FBpp0290407	karyopherin alpha3 [Source:FlyBase;Acc:FBgn0027338]	Kap-alpha3	41158	protein_coding
FBgn0027338	FBtr0082108	FBpp0081586	karyopherin alpha3 [Source:FlyBase;Acc:FBgn0027338]	Kap-alpha3	41158	protein_coding
FBgn0027338	FBtr0082107	FBpp0081585	karyopherin alpha3 [Source:FlyBase;Acc:FBgn0027338]	Kap-alpha3	41158	protein_coding
FBgn0027338	FBtr0082106	FBpp0081584	karyopherin alpha3 [Source:FlyBase;Acc:FBgn0027338]	Kap-alpha3	41158	protein_coding
FBgn0085433	FBtr0112667	FBpp0111579	FI17904p1 [Source:UniProtKB/TrEMBL;Acc:Q9VF73]	CG34404	41873	protein_coding
FBgn0085433	FBtr0112668	FBpp0111580	FI17904p1 [Source:UniProtKB/TrEMBL;Acc:Q9VF73]	CG34404	41873	protein_coding
FBgn0085433	FBtr0112669	FBpp0111581	FI17904p1 [Source:UniProtKB/TrEMBL;Acc:Q9VF73]	CG34404	41873	protein_coding
FBgn0264833	FBtr0334697	-	-	CR44041	-	lincRNA
FBgn0011904	FBtr0081660	-	transfer RNA:lys5:84AB [Source:FlyBase;Acc:FBgn0011904]	tRNA:K5:84ABa	-	tRNA
FBgn0266682	FBtr0345049	-	-	CR45172	-	lincRNA
FBgn0086707	FBtr0081088	FBpp0080638	nucampholin [Source:FlyBase;Acc:FBgn0086707]	ncm	35099	protein_coding
FBgn0259151	FBtr0299599	FBpp0288874	Uncharacterized protein CG42266 [Source:UniProtKB/Swiss-Prot;Acc:P83474]	CG42266	7354431	protein_coding
FBgn0029778	FBtr0070785	FBpp0070751	Rho GTPase activating protein at 5A [Source:FlyBase;Acc:FBgn0029778]	RhoGAP5A	31473	protein_coding
FBgn0029778	FBtr0070784	FBpp0070750	Rho GTPase activating protein at 5A [Source:FlyBase;Acc:FBgn0029778]	RhoGAP5A	31473	protein_coding
FBgn0022985	FBtr0071828	FBpp0071739	quaking related 58E-2 [Source:FlyBase;Acc:FBgn0022985]	qkr58E-2	37562	protein_coding
FBgn0022985	FBtr0344880	FBpp0311193	quaking related 58E-2 [Source:FlyBase;Acc:FBgn0022985]	qkr58E-2	37562	protein_coding
FBgn0022985	FBtr0339535	FBpp0308618	quaking related 58E-2 [Source:FlyBase;Acc:FBgn0022985]	qkr58E-2	37562	protein_coding
FBgn0025881	FBtr0079907	-	-	snoRNA:Me18S-A1576	-	snoRNA
FBgn0051055	FBtr0085244	FBpp0084613	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8IMN3]	CG31055	318574	protein_coding
FBgn0051055	FBtr0085243	FBpp0084612	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8IMN3]	CG31055	318574	protein_coding
FBgn0051055	FBtr0085242	FBpp0084611	Uncharacterized protein, isoform C [Source:UniProtKB/TrEMBL;Acc:Q8IMN3]	CG31055	318574	protein_coding
FBgn0052551	FBtr0290003	FBpp0288442	-	CG32551	318085	protein_coding
FBgn0032240	FBtr0100253	FBpp0099642	FI07244p [Source:UniProtKB/TrEMBL;Acc:Q9VKW8]	CG17768	3772012	protein_coding
FBgn0032240	FBtr0304111	FBpp0293054	FI07244p [Source:UniProtKB/TrEMBL;Acc:Q9VKW8]	CG17768	3772012	protein_coding
FBgn0005322	FBtr0343612	FBpp0310207	no mitochondrial derivative [Source:FlyBase;Acc:FBgn0005322]	nmd	44021	protein_coding
FBgn0005322	FBtr0080065	FBpp0079654	no mitochondrial derivative [Source:FlyBase;Acc:FBgn0005322]	nmd	44021	protein_coding
FBgn0005322	FBtr0343611	FBpp0310206	no mitochondrial derivative [Source:FlyBase;Acc:FBgn0005322]	nmd	44021	protein_coding
FBgn0039561	FBtr0085266	FBpp0084635	mitoferrin [Source:FlyBase;Acc:FBgn0039561]	mfrn	43353	protein_coding
FBgn0036176	FBtr0076100	FBpp0075831	CG7377 [Source:UniProtKB/TrEMBL;Acc:Q7KUG1]	CG7377	2768978	protein_coding
FBgn0039577	FBtr0301672	FBpp0290886	FI06454p [Source:UniProtKB/TrEMBL;Acc:Q9VAW6]	CG12516	43370	protein_coding
FBgn0262364	FBtr0304646	FBpp0293188	FI16918p1 [Source:UniProtKB/TrEMBL;Acc:Q6IK96]	CG43062	12797888	protein_coding
FBgn0265041	FBtr0336470	FBpp0307573	-	CG44158	14462483	protein_coding
FBgn0050496	FBtr0088926	FBpp0088000	RE73310p [Source:UniProtKB/TrEMBL;Acc:Q7JRC9]	CG30496	246652	protein_coding
FBgn0029713	FBtr0070699	FBpp0070667	LD19190p [Source:UniProtKB/TrEMBL;Acc:Q9W4J6]	CG11436	31386	protein_coding
FBgn0036689	FBtr0089584	FBpp0088545	CG7730 [Source:UniProtKB/TrEMBL;Acc:Q9VVD3]	CG7730	39908	protein_coding
FBgn0000052	FBtr0079221	FBpp0078852	adenosine 2 [Source:FlyBase;Acc:FBgn0000052]	ade2	33847	protein_coding
FBgn0000052	FBtr0079220	FBpp0078851	adenosine 2 [Source:FlyBase;Acc:FBgn0000052]	ade2	33847	protein_coding
FBgn0000052	FBtr0079219	FBpp0078850	adenosine 2 [Source:FlyBase;Acc:FBgn0000052]	ade2	33847	protein_coding
FBgn0002780	FBtr0085874	FBpp0085233	modulo [Source:FlyBase;Acc:FBgn0002780]	mod	43764	protein_coding
FBgn0002780	FBtr0310268	FBpp0301951	modulo [Source:FlyBase;Acc:FBgn0002780]	mod	43764	protein_coding
FBgn0039084	FBtr0339621	FBpp0308684	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:A0A0B4LHM3]	CG10175	42773	protein_coding
FBgn0039084	FBtr0344701	FBpp0311034	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:A0A0B4LHM3]	CG10175	42773	protein_coding
FBgn0039084	FBtr0084423	FBpp0083815	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:A0A0B4LHM3]	CG10175	42773	protein_coding
FBgn0039084	FBtr0084422	FBpp0083814	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:A0A0B4LHM3]	CG10175	42773	protein_coding
FBgn0039084	FBtr0084421	FBpp0083813	Uncharacterized protein, isoform D [Source:UniProtKB/TrEMBL;Acc:A0A0B4LHM3]	CG10175	42773	protein_coding
FBgn0266142	FBtr0343670	-	-	CR44848	-	lincRNA
FBgn0029573	FBtr0070213	FBpp0070206	GEO13396p1 [Source:UniProtKB/TrEMBL;Acc:Q9W5A2]	CG14770	31085	protein_coding
FBgn0040384	FBtr0309881	FBpp0301615	Transmembrane protein 120 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9U1M2]	CG32795	31270	protein_coding
FBgn0040384	FBtr0070492	FBpp0070470	Transmembrane protein 120 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9U1M2]	CG32795	31270	protein_coding
FBgn0040384	FBtr0345318	FBpp0311478	Transmembrane protein 120 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9U1M2]	CG32795	31270	protein_coding
FBgn0040384	FBtr0070493	FBpp0089092	Transmembrane protein 120 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9U1M2]	CG32795	31270	protein_coding
FBgn0040384	FBtr0070491	FBpp0070469	Transmembrane protein 120 homolog [Source:UniProtKB/Swiss-Prot;Acc:Q9U1M2]	CG32795	31270	protein_coding
FBgn0020269	FBtr0345427	FBpp0311552	M-spondin [Source:FlyBase;Acc:FBgn0020269]	mspo	36632	protein_coding
FBgn0020269	FBtr0087477	FBpp0086606	M-spondin [Source:FlyBase;Acc:FBgn0020269]	mspo	36632	protein_coding
FBgn0261566	FBtr0302802	FBpp0291942	HDC02543 [Source:UniProtKB/TrEMBL;Acc:Q6IHI1]	CG42680	10178899	protein_coding
FBgn0010078	FBtr0071897	FBpp0071808	Ribosomal protein L23 [Source:FlyBase;Acc:FBgn0010078]	RpL23	37628	protein_coding
FBgn0085808	FBtr0114262	-	-	CR41591	-	rRNA
FBgn0053386	FBtr0086378	-	5SrRNA:CR33386 [Source:FlyBase;Acc:FBgn0053386]	5SrRNA:CR33386	-	rRNA
FBgn0263471	FBtr0309770	-	small Cajal body-specific RNA : MeU2-48 [Source:FlyBase;Acc:FBgn0263471]	scaRNA:MeU2-48	-	snoRNA
FBgn0038460	FBtr0346338	FBpp0312055	GEO09703p1 [Source:UniProtKB/TrEMBL;Acc:Q9VEQ3]	CG18622	42044	protein_coding
FBgn0038460	FBtr0337065	FBpp0307994	GEO09703p1 [Source:UniProtKB/TrEMBL;Acc:Q9VEQ3]	CG18622	42044	protein_coding
FBgn0038460	FBtr0083377	FBpp0082820	GEO09703p1 [Source:UniProtKB/TrEMBL;Acc:Q9VEQ3]	CG18622	42044	protein_coding
FBgn0027654	FBtr0085682	FBpp0085044	jdp [Source:FlyBase;Acc:FBgn0027654]	jdp	43630	protein_coding
FBgn0027654	FBtr0085681	FBpp0085043	jdp [Source:FlyBase;Acc:FBgn0027654]	jdp	43630	protein_coding
FBgn0027654	FBtr0085683	FBpp0085045	jdp [Source:FlyBase;Acc:FBgn0027654]	jdp	43630	protein_coding
FBgn0015756	FBtr0340226	FBpp0309201	Ribosomal protein L9 [Source:FlyBase;Acc:FBgn0015756]	RpL9	34526	protein_coding
FBgn0015756	FBtr0080163	FBpp0079752	Ribosomal protein L9 [Source:FlyBase;Acc:FBgn0015756]	RpL9	34526	protein_coding
FBgn0015756	FBtr0080164	FBpp0079753	Ribosomal protein L9 [Source:FlyBase;Acc:FBgn0015756]	RpL9	34526	protein_coding
FBgn0264549	FBtr0333249	-	-	CR43928	-	lincRNA
FBgn0264549	FBtr0345782	-	-	CR43928	-	lincRNA
FBgn0053493	FBtr0089606	FBpp0089000	GEO02656p1 [Source:UniProtKB/TrEMBL;Acc:Q7KUE6]	CG33493	2768994	protein_coding
FBgn0053493	FBtr0331576	FBpp0303966	GEO02656p1 [Source:UniProtKB/TrEMBL;Acc:Q7KUE6]	CG33493	2768994	protein_coding
FBgn0265992	FBtr0343103	-	-	CR44767	-	lincRNA
FBgn0051017	FBtr0085667	FBpp0085029	prolyl-4-hydroxylase-alpha NE3 [Source:FlyBase;Acc:FBgn0051017]	PH4alphaNE3	326114	protein_coding
FBgn0036301	FBtr0075965	FBpp0075697	CG4069 [Source:UniProtKB/TrEMBL;Acc:Q9VTZ7]	CG4069	39437	protein_coding
FBgn0037607	FBtr0081881	FBpp0081370	CG8036, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VHN7]	CG8036	41027	protein_coding
FBgn0037607	FBtr0081882	FBpp0081371	CG8036, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VHN7]	CG8036	41027	protein_coding
FBgn0037607	FBtr0081883	FBpp0081372	CG8036, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VHN7]	CG8036	41027	protein_coding
FBgn0050355	FBtr0088726	FBpp0087805	FI08527p [Source:UniProtKB/TrEMBL;Acc:A1Z7H5]	CG30355	246561	protein_coding
FBgn0032456	FBtr0090029	FBpp0089072	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090013	FBpp0089056	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090014	FBpp0089057	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090028	FBpp0089071	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090020	FBpp0089063	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090018	FBpp0089061	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090019	FBpp0089062	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090023	FBpp0089066	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090025	FBpp0089068	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090015	FBpp0089058	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090026	FBpp0089069	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090022	FBpp0089065	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090016	FBpp0089059	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090021	FBpp0089064	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090027	FBpp0089070	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090017	FBpp0089060	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0032456	FBtr0090024	FBpp0089067	Multidrug-Resistance like Protein 1 [Source:FlyBase;Acc:FBgn0032456]	MRP	34686	protein_coding
FBgn0263353	FBtr0308953	FBpp0301052	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VNI6]	CG11000	40721	protein_coding
FBgn0263353	FBtr0113195	FBpp0112107	Uncharacterized protein, isoform B [Source:UniProtKB/TrEMBL;Acc:Q9VNI6]	CG11000	40721	protein_coding
FBgn0031188	FBtr0077367	FBpp0077059	LD29159p [Source:UniProtKB/TrEMBL;Acc:Q9VR55]	CG14613	33133	protein_coding
FBgn0031188	FBtr0335047	FBpp0307051	LD29159p [Source:UniProtKB/TrEMBL;Acc:Q9VR55]	CG14613	33133	protein_coding
FBgn0264377	FBtr0332268	FBpp0304558	-	CG43829	14462591	protein_coding
FBgn0038438	FBtr0083307	FBpp0082758	Derlin-2 [Source:FlyBase;Acc:FBgn0038438]	Der-2	42005	protein_coding
FBgn0265977	FBtr0342994	-	-	CR44756	-	lincRNA
FBgn0041245	FBtr0081522	FBpp0081050	Gustatory receptor 39b [Source:FlyBase;Acc:FBgn0041245]	Gr39b	117347	protein_coding
FBgn0261649	FBtr0337039	FBpp0307968	tincar [Source:FlyBase;Acc:FBgn0261649]	tinc	42148	protein_coding
FBgn0261649	FBtr0337038	FBpp0307967	tincar [Source:FlyBase;Acc:FBgn0261649]	tinc	42148	protein_coding
FBgn0261649	FBtr0089771	FBpp0088712	tincar [Source:FlyBase;Acc:FBgn0261649]	tinc	42148	protein_coding
FBgn0261649	FBtr0304905	FBpp0293444	tincar [Source:FlyBase;Acc:FBgn0261649]	tinc	42148	protein_coding
FBgn0261649	FBtr0089772	FBpp0088713	tincar [Source:FlyBase;Acc:FBgn0261649]	tinc	42148	protein_coding
FBgn0003656	FBtr0071126	FBpp0071078	swiss cheese [Source:FlyBase;Acc:FBgn0003656]	sws	31716	protein_coding
FBgn0003656	FBtr0301675	FBpp0290889	swiss cheese [Source:FlyBase;Acc:FBgn0003656]	sws	31716	protein_coding
FBgn0003656	FBtr0071125	FBpp0071077	swiss cheese [Source:FlyBase;Acc:FBgn0003656]	sws	31716	protein_coding
FBgn0037539	FBtr0081820	FBpp0081310	LD44032p [Source:UniProtKB/TrEMBL;Acc:Q9VHX1]	CG10435	40948	protein_coding
FBgn0001229	FBtr0076497	FBpp0076225	Heat shock gene 67Bc [Source:FlyBase;Acc:FBgn0001229]	Hsp67Bc	39071	protein_coding
FBgn0266913	FBtr0345784	-	-	CR45373	-	lincRNA
FBgn0004864	FBtr0073457	FBpp0073313	hopscotch [Source:FlyBase;Acc:FBgn0004864]	hop	32080	protein_coding
